day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,price_diff,price_diff_pct,future_diff
-2,10500,TOMATOES,4987,10,4986,22,,,5000,10,5001,22,,,4993.5,0.0,0.5,0.00010014019627480053,15.5
-1,10500,TOMATOES,5002,5,5001,25,,,5016,5,5017,25,,,5009.0,0.0,15.5,0.003104035245819592,-3.5
-1,10600,TOMATOES,5002,6,5000,25,,,5009,4,5015,6,5016.0,25.0,5005.5,0.0,-3.5,-0.0006987422639249674,-12.5
-2,10600,TOMATOES,4986,10,4985,22,,,5000,10,5001,22,,,4993.0,0.0,-12.5,-0.002497253021676138,15.5
-1,10700,TOMATOES,5002,7,5001,15,,,5015,7,5017,15,,,5008.5,0.0,15.5,0.0031043460845183724,-16.0
-2,10700,TOMATOES,4986,5,4984,18,,,4999,5,5000,18,,,4992.5,0.0,-16.0,-0.0031945692323051,15.0
-1,10800,TOMATOES,5001,8,4999,20,,,5014,8,5015,20,,,5007.5,0.0,15.0,0.003004506760140302,-15.5
-2,10800,TOMATOES,4985,5,4984,21,,,4999,5,5000,21,,,4992.0,0.0,-15.5,-0.0030953569645532086,14.5
-1,10900,TOMATOES,5000,8,4998,17,,,5013,8,5014,17,,,5006.5,0.0,14.5,0.002904647435897356,-15.0
-2,10900,TOMATOES,4985,8,4983,22,,,4998,8,4999,22,,,4991.5,0.0,-15.0,-0.00299610506341752,0.5
-2,11000,TOMATOES,4985,8,4984,17,,,4999,8,5000,17,,,4992.0,0.0,0.5,0.00010017028949205198,14.0
-1,11000,TOMATOES,4999,5,4998,17,,,5013,5,5014,17,,,5006.0,0.0,14.0,0.002804487179487225,-0.5
-1,11100,TOMATOES,4999,6,4998,22,,,5012,6,5014,22,,,5005.5,0.0,-0.5,-9.988014382744659e-05,-14.0
-2,11100,TOMATOES,4985,9,4983,15,,,4998,9,4999,15,,,4991.5,0.0,-14.0,-0.0027969233842772834,14.5
-1,11200,TOMATOES,4999,5,4998,15,,,5013,5,5014,15,,,5006.0,0.0,14.5,0.00290493839527195,-14.5
-2,11200,TOMATOES,4985,10,4984,18,,,4998,10,4999,18,,,4991.5,0.0,-14.5,-0.002896524170994841,14.0
-1,11300,TOMATOES,4999,10,4998,24,,,5012,10,5014,24,,,5005.5,0.0,14.0,0.002804768105779898,-13.5
-2,11300,TOMATOES,4985,9,4984,21,,,4999,9,5000,21,,,4992.0,0.0,-13.5,-0.002697033263410198,-0.5
-2,11400,TOMATOES,4985,8,4984,15,,,4998,8,5000,15,,,4991.5,0.0,-0.5,-0.00010016025641024218,14.0
-1,11400,TOMATOES,4999,10,4998,19,,,5012,10,5014,19,,,5005.5,0.0,14.0,0.002804768105779898,0.0
-1,11500,TOMATOES,4999,5,4997,21,,,5012,5,5013,21,,,5005.5,0.0,0.0,0.0,-14.5
-2,11500,TOMATOES,4984,8,4983,23,,,4998,8,4999,23,,,4991.0,0.0,-14.5,-0.002896813505144369,1.5
-2,11600,TOMATOES,4986,9,4984,21,,,4999,9,5000,21,,,4992.5,0.0,1.5,0.0003005409737526499,13.0
-1,11600,TOMATOES,4999,8,4997,18,,,5012,8,5013,18,,,5005.5,0.0,13.0,0.0026039058587881136,0.0
-1,11700,TOMATOES,4999,6,4997,19,,,5012,6,5013,19,,,5005.5,0.0,0.0,0.0,-13.5
-2,11700,TOMATOES,4985,5,4984,19,,,4999,5,5000,19,,,4992.0,0.0,-13.5,-0.002697033263410198,0.5
-2,11800,TOMATOES,4986,10,4984,21,,,4999,10,5000,21,,,4992.5,0.0,0.5,0.0001001602564103532,10.0
-1,11800,TOMATOES,4999,8,4997,25,,,5006,5,5012,8,5013.0,25.0,5002.5,0.0,10.0,0.0020030045067600533,3.5
-1,11900,TOMATOES,4999,10,4998,20,,,5013,10,5014,20,,,5006.0,0.0,3.5,0.0006996501749125805,-13.5
-2,11900,TOMATOES,4986,6,4985,21,,,4999,6,5001,21,,,4992.5,0.0,-13.5,-0.0026967638833399477,12.5
-1,12000,TOMATOES,4998,5,4997,18,,,5012,5,5013,18,,,5005.0,0.0,12.5,0.0025037556334501776,-12.0
-2,12000,TOMATOES,4986,8,4985,20,,,5000,8,5001,20,,,4993.0,0.0,-12.0,-0.0023976023976024496,-0.5
-2,12100,TOMATOES,4986,5,4985,21,,,4999,5,5001,21,,,4992.5,0.0,-0.5,-0.00010014019627480053,13.0
-1,12100,TOMATOES,4999,7,4998,22,,,5012,7,5014,22,,,5005.5,0.0,13.0,0.0026039058587881136,1.0
-1,12200,TOMATOES,5000,6,4998,22,,,5013,6,5014,22,,,5006.5,0.0,1.0,0.00019978024173417097,-13.0
-2,12200,TOMATOES,4987,5,4985,21,,,5000,5,5001,21,,,4993.5,0.0,-13.0,-0.002596624388295221,0.0
-2,12300,TOMATOES,4987,5,4985,18,,,5000,5,5001,18,,,4993.5,0.0,0.0,0.0,13.5
-1,12300,TOMATOES,5000,10,4999,25,,,5014,10,5015,25,,,5007.0,0.0,13.5,0.00270351456893958,-13.5
-2,12400,TOMATOES,4987,6,4985,24,,,5000,6,5001,24,,,4993.5,0.0,-13.5,-0.002696225284601561,14.0
-1,12400,TOMATOES,5001,8,4999,22,,,5014,8,5015,22,,,5007.5,0.0,14.0,0.0028036447381596385,-14.0
-2,12500,TOMATOES,4987,10,4985,23,,,5000,10,5001,23,,,4993.5,0.0,-14.0,-0.0027958062905641956,13.5
-1,12500,TOMATOES,5000,6,4999,20,,,5014,6,5015,20,,,5007.0,0.0,13.5,0.00270351456893958,-15.0
-2,12600,TOMATOES,4985,7,4984,16,,,4999,7,5000,16,,,4992.0,0.0,-15.0,-0.0029958058717795,14.5
-1,12600,TOMATOES,5000,7,4999,18,,,5013,7,5015,18,,,5006.5,0.0,14.5,0.002904647435897356,-14.0
-2,12700,TOMATOES,4986,6,4985,18,,,4999,6,5001,18,,,4992.5,0.0,-14.0,-0.002796364725856426,13.0
-1,12700,TOMATOES,4999,7,4998,15,,,5012,7,5014,15,,,5005.5,0.0,13.0,0.0026039058587881136,-12.5
-2,12800,TOMATOES,4986,8,4985,17,,,5000,8,5001,17,,,4993.0,0.0,-12.5,-0.002497253021676138,12.5
-1,12800,TOMATOES,4999,6,4998,25,,,5012,6,5014,25,,,5005.5,0.0,12.5,0.002503504906869569,-13.0
-2,12900,TOMATOES,4986,10,4984,20,,,4999,10,5000,20,,,4992.5,0.0,-13.0,-0.0025971431425432234,12.5
-1,12900,TOMATOES,4998,8,4997,16,,,5012,8,5013,16,,,5005.0,0.0,12.5,0.0025037556334501776,0.0
-1,13000,TOMATOES,4998,5,4997,21,,,5012,5,5013,21,,,5005.0,0.0,0.0,0.0,-12.0
-2,13000,TOMATOES,4986,9,4985,25,,,5000,9,5001,25,,,4993.0,0.0,-12.0,-0.0023976023976024496,3.0
-2,13100,TOMATOES,4992,6,4986,6,4985.0,25.0,5000,6,5001,25,,,4996.0,0.0,3.0,0.0006008411776488032,8.0
-1,13100,TOMATOES,4997,9,4996,17,,,5011,9,5012,17,,,5004.0,0.0,8.0,0.0016012810248198228,-11.5
-2,13200,TOMATOES,4986,5,4985,23,,,4999,5,5001,23,,,4992.5,0.0,-11.5,-0.00229816147082329,12.0
-1,13200,TOMATOES,4998,5,4996,25,,,5011,5,5012,25,,,5004.5,0.0,12.0,0.0024036054081122415,-12.0
-2,13300,TOMATOES,4986,7,4985,21,,,4999,7,5001,21,,,4992.5,0.0,-12.0,-0.0023978419422520103,12.0
-1,13300,TOMATOES,4998,6,4997,17,,,5011,6,5013,17,,,5004.5,0.0,12.0,0.0024036054081122415,-12.0
-2,13400,TOMATOES,4986,8,4984,21,,,4999,8,5000,21,,,4992.5,0.0,-12.0,-0.0023978419422520103,12.5
-1,13400,TOMATOES,4998,9,4997,22,,,5012,9,5013,22,,,5005.0,0.0,12.5,0.0025037556334501776,-13.0
-2,13500,TOMATOES,4985,5,4984,16,,,4999,5,5000,16,,,4992.0,0.0,-13.0,-0.0025974025974025983,13.5
-1,13500,TOMATOES,4999,8,4997,24,,,5012,8,5013,24,,,5005.5,0.0,13.5,0.002704326923076872,0.0
-1,13600,TOMATOES,4999,6,4998,20,,,5012,6,5014,20,,,5005.5,0.0,0.0,0.0,-10.5
-2,13600,TOMATOES,4991,3,4986,9,4984.0,25.0,4999,9,5000,25,,,4995.0,0.0,-10.5,-0.002097692538208018,-3.0
-2,13700,TOMATOES,4985,6,4984,22,,,4999,6,5000,22,,,4992.0,0.0,-3.0,-0.0006006006006006315,17.0
-1,13700,TOMATOES,5006,5,4998,6,4997.0,23.0,5012,6,5013,23,,,5009.0,0.0,17.0,0.003405448717948678,-17.0
-2,13800,TOMATOES,4985,7,4984,24,,,4999,7,5000,24,,,4992.0,0.0,-17.0,-0.0033938909962067942,12.5
-1,13800,TOMATOES,4998,5,4997,16,,,5011,5,5013,16,,,5004.5,0.0,12.5,0.0025040064102563875,-12.5
-2,13900,TOMATOES,4985,8,4984,15,,,4999,8,5000,15,,,4992.0,0.0,-12.5,-0.002497752023179145,8.5
-1,13900,TOMATOES,4997,9,4996,15,,,5004,6,5011,9,5012.0,15.0,5000.5,0.0,8.5,0.00170272435897445,-9.0
-2,14000,TOMATOES,4985,7,4984,16,,,4998,7,5000,16,,,4991.5,0.0,-9.0,-0.001799820017998166,13.0
-1,14000,TOMATOES,4998,7,4996,16,,,5011,7,5012,16,,,5004.5,0.0,13.0,0.002604427526795572,-13.0
-2,14100,TOMATOES,4985,7,4984,22,,,4998,7,5000,22,,,4991.5,0.0,-13.0,-0.0025976621041062797,12.5
-1,14100,TOMATOES,4997,5,4996,19,,,5011,5,5012,19,,,5004.0,0.0,12.5,0.00250425723730352,0.0
-1,14200,TOMATOES,4997,10,4996,25,,,5011,10,5012,25,,,5004.0,0.0,0.0,0.0,-13.0
-2,14200,TOMATOES,4984,5,4983,18,,,4998,5,4999,18,,,4991.0,0.0,-13.0,-0.002597921662669811,12.5
-1,14300,TOMATOES,4997,8,4996,20,,,5010,8,5012,20,,,5003.5,0.0,12.5,0.00250450811460623,-13.5
-2,14300,TOMATOES,4983,7,4982,23,,,4997,7,4998,23,,,4990.0,0.0,-13.5,-0.0026981113220745367,14.5
-1,14400,TOMATOES,4998,6,4996,21,,,5011,6,5012,21,,,5004.5,0.0,14.5,0.002905811623246546,-14.5
-2,14400,TOMATOES,4983,8,4982,17,,,4997,8,4998,17,,,4990.0,0.0,-14.5,-0.002897392346887795,13.5
-1,14500,TOMATOES,4997,6,4996,21,,,5010,6,5012,21,,,5003.5,0.0,13.5,0.002705410821643328,-13.5
-2,14500,TOMATOES,4983,6,4982,17,,,4997,6,4998,17,,,4990.0,0.0,-13.5,-0.0026981113220745367,10.5
-1,14600,TOMATOES,4997,9,4995,22,,,5004,2,5010,9,5011.0,22.0,5000.5,0.0,10.5,0.002104208416833675,-6.5
-2,14600,TOMATOES,4991,5,4983,8,4982.0,18.0,4997,8,4998,18,,,4994.0,0.0,-6.5,-0.001299870012998694,9.0
-1,14700,TOMATOES,4996,9,4995,22,,,5010,9,5011,22,,,5003.0,0.0,9.0,0.0018021625951141207,-13.0
-2,14700,TOMATOES,4983,7,4982,19,,,4997,7,4998,19,,,4990.0,0.0,-13.0,-0.002598440935438706,1.0
-2,14800,TOMATOES,4984,6,4983,25,,,4998,6,4999,25,,,4991.0,0.0,1.0,0.00020040080160321772,12.0
-1,14800,TOMATOES,4996,10,4995,17,,,5010,10,5011,17,,,5003.0,0.0,12.0,0.002404327790022087,2.0
-1,14900,TOMATOES,5001,4,4996,10,4995.0,22.0,5009,10,5011,22,,,5005.0,0.0,2.0,0.00039976014391363,-14.5
-2,14900,TOMATOES,4984,7,4983,16,,,4997,7,4999,16,,,4990.5,0.0,-14.5,-0.0028971028971028767,12.5
-1,15000,TOMATOES,4996,10,4995,25,,,5010,10,5011,25,,,5003.0,0.0,12.5,0.0025047590421800603,-12.0
-2,15000,TOMATOES,4984,6,4983,25,,,4998,6,4999,25,,,4991.0,0.0,-12.0,-0.002398560863481891,12.5
-1,15100,TOMATOES,4997,9,4996,25,,,5010,9,5012,25,,,5003.5,0.0,12.5,0.00250450811460623,-12.0
-2,15100,TOMATOES,4985,8,4983,17,,,4998,8,4999,17,,,4991.5,0.0,-12.0,-0.0023983211751773537,11.5
-1,15200,TOMATOES,4996,6,4995,17,,,5010,6,5011,17,,,5003.0,0.0,11.5,0.002303916658319194,-12.0
-2,15200,TOMATOES,4984,5,4983,15,,,4998,5,4999,15,,,4991.0,0.0,-12.0,-0.002398560863481891,12.0
-1,15300,TOMATOES,4996,9,4995,21,,,5010,9,5011,21,,,5003.0,0.0,12.0,0.002404327790022087,-11.5
-2,15300,TOMATOES,4985,9,4984,19,,,4998,9,4999,19,,,4991.5,0.0,-11.5,-0.002298620827503539,0.5
-2,15400,TOMATOES,4985,5,4984,25,,,4999,5,5000,25,,,4992.0,0.0,0.5,0.00010017028949205198,11.0
-1,15400,TOMATOES,4996,6,4995,18,,,5010,6,5011,18,,,5003.0,0.0,11.0,0.00220352564102555,-10.5
-2,15500,TOMATOES,4986,6,4984,18,,,4999,6,5000,18,,,4992.5,0.0,-10.5,-0.002098740755546724,11.0
-1,15500,TOMATOES,4997,8,4995,25,,,5010,8,5011,25,,,5003.5,0.0,11.0,0.0022033049574361474,0.5
-1,15600,TOMATOES,4997,7,4996,22,,,5011,7,5012,22,,,5004.0,0.0,0.5,9.993004896569069e-05,-12.0
-2,15600,TOMATOES,4985,8,4984,22,,,4999,8,5000,22,,,4992.0,0.0,-12.0,-0.0023980815347721673,0.0
-2,15700,TOMATOES,4985,5,4984,21,,,4999,5,5000,21,,,4992.0,0.0,0.0,0.0,12.0
-1,15700,TOMATOES,4997,5,4996,15,,,5011,5,5012,15,,,5004.0,0.0,12.0,0.0024038461538462563,-11.5
-2,15800,TOMATOES,4986,7,4985,24,,,4999,7,5001,24,,,4992.5,0.0,-11.5,-0.00229816147082329,12.5
-1,15800,TOMATOES,4998,10,4997,21,,,5012,10,5013,21,,,5005.0,0.0,12.5,0.0025037556334501776,-3.5
-1,15900,TOMATOES,4998,5,4996,16,,,5005,6,5011,5,5012.0,16.0,5001.5,0.0,-3.5,-0.0006993006993006867,-10.0
-2,15900,TOMATOES,4985,7,4984,18,,,4998,7,5000,18,,,4991.5,0.0,-10.0,-0.0019994001799460426,0.5
-2,16000,TOMATOES,4985,6,4984,16,,,4999,6,5000,16,,,4992.0,0.0,0.5,0.00010017028949205198,12.0
-1,16000,TOMATOES,4997,5,4996,19,,,5011,5,5012,19,,,5004.0,0.0,12.0,0.0024038461538462563,-12.5
-2,16100,TOMATOES,4985,10,4984,16,,,4998,10,5000,16,,,4991.5,0.0,-12.5,-0.0024980015987210447,9.5
-1,16100,TOMATOES,4997,10,4996,24,,,5005,2,5011,10,5012.0,24.0,5001.0,0.0,9.5,0.001903235500350542,2.5
-1,16200,TOMATOES,4997,8,4995,15,,,5010,8,5011,15,,,5003.5,0.0,2.5,0.0004999000199958914,-8.5
-2,16200,TOMATOES,4991,4,4985,5,4984.0,23.0,4999,5,5000,23,,,4995.0,0.0,-8.5,-0.0016988108324172968,-2.5
-2,16300,TOMATOES,4986,8,4984,22,,,4999,8,5000,22,,,4992.5,0.0,-2.5,-0.0005005005005005447,10.0
-1,16300,TOMATOES,4996,6,4995,22,,,5009,6,5011,22,,,5002.5,0.0,10.0,0.0020030045067600533,-14.0
-2,16400,TOMATOES,4985,9,4984,21,,,4992,6,4999,9,5000.0,21.0,4988.5,0.0,-14.0,-0.002798600699650211,14.5
-1,16400,TOMATOES,4996,9,4995,25,,,5010,9,5011,25,,,5003.0,0.0,14.5,0.0029066853763657363,-10.5
-2,16500,TOMATOES,4986,7,4984,23,,,4999,7,5000,23,,,4992.5,0.0,-10.5,-0.002098740755546724,10.5
-1,16500,TOMATOES,4996,6,4995,23,,,5010,6,5011,23,,,5003.0,0.0,10.5,0.0021031547320982114,-10.0
-2,16600,TOMATOES,4986,8,4985,20,,,5000,8,5001,20,,,4993.0,0.0,-10.0,-0.001998800719568261,10.0
-1,16600,TOMATOES,4996,10,4995,21,,,5010,10,5011,21,,,5003.0,0.0,10.0,0.0020028039254957886,-0.5
-1,16700,TOMATOES,4996,5,4995,21,,,5009,5,5011,21,,,5002.5,0.0,-0.5,-9.994003597846302e-05,-9.5
-2,16700,TOMATOES,4986,5,4985,16,,,5000,5,5001,16,,,4993.0,0.0,-9.5,-0.0018990504747625758,-0.5
-2,16800,TOMATOES,4986,9,4985,18,,,4999,9,5001,18,,,4992.5,0.0,-0.5,-0.00010014019627480053,10.5
-1,16800,TOMATOES,4996,6,4995,19,,,5010,6,5011,19,,,5003.0,0.0,10.5,0.0021031547320982114,-0.5
-1,16900,TOMATOES,4996,6,4994,20,,,5009,6,5010,20,,,5002.5,0.0,-0.5,-9.994003597846302e-05,-10.0
-2,16900,TOMATOES,4986,6,4985,19,,,4999,6,5001,19,,,4992.5,0.0,-10.0,-0.001999000499750103,10.0
-1,17000,TOMATOES,4996,9,4994,25,,,5009,9,5010,25,,,5002.5,0.0,10.0,0.0020030045067600533,-9.5
-2,17000,TOMATOES,4986,9,4985,23,,,5000,9,5001,23,,,4993.0,0.0,-9.5,-0.0018990504747625758,0.0
-2,17100,TOMATOES,4986,8,4985,18,,,5000,8,5001,18,,,4993.0,0.0,0.0,0.0,9.0
-1,17100,TOMATOES,4995,8,4994,17,,,5009,8,5010,17,,,5002.0,0.0,9.0,0.0018025235329461875,-9.0
-2,17200,TOMATOES,4986,10,4985,15,,,5000,10,5001,15,,,4993.0,0.0,-9.0,-0.0017992802878848968,9.5
-1,17200,TOMATOES,4996,6,4995,23,,,5009,6,5011,23,,,5002.5,0.0,9.5,0.001902663729220988,-9.5
-2,17300,TOMATOES,4986,7,4985,16,,,5000,7,5001,16,,,4993.0,0.0,-9.5,-0.0018990504747625758,10.0
-1,17300,TOMATOES,4996,8,4995,21,,,5010,8,5011,21,,,5003.0,0.0,10.0,0.0020028039254957886,2.5
-1,17400,TOMATOES,5001,6,4996,5,4995.0,19.0,5010,5,5011,19,,,5005.5,0.0,2.5,0.000499700179892093,-11.5
-2,17400,TOMATOES,4987,7,4986,23,,,5001,7,5002,23,,,4994.0,0.0,-11.5,-0.002297472779942078,0.5
-2,17500,TOMATOES,4988,6,4987,15,,,5001,6,5003,15,,,4994.5,0.0,0.5,0.00010012014417304371,8.5
-1,17500,TOMATOES,4996,9,4995,25,,,5010,9,5011,25,,,5003.0,0.0,8.5,0.001701872059265197,-0.5
-1,17600,TOMATOES,4996,10,4995,23,,,5009,10,5011,23,,,5002.5,0.0,-0.5,-9.994003597846302e-05,-8.5
-2,17600,TOMATOES,4987,9,4986,17,,,5001,9,5002,17,,,4994.0,0.0,-8.5,-0.0016991504247876321,-1.0
-2,17700,TOMATOES,4986,5,4985,19,,,5000,5,5001,19,,,4993.0,0.0,-1.0,-0.0002002402883459764,9.5
-1,17700,TOMATOES,4996,7,4994,19,,,5009,7,5010,19,,,5002.5,0.0,9.5,0.001902663729220988,0.0
-1,17800,TOMATOES,4996,7,4995,22,,,5009,7,5011,22,,,5002.5,0.0,0.0,0.0,-10.0
-2,17800,TOMATOES,4986,7,4985,20,,,4999,7,5001,20,,,4992.5,0.0,-10.0,-0.001999000499750103,-1.0
-2,17900,TOMATOES,4985,6,4984,16,,,4998,6,5000,16,,,4991.5,0.0,-1.0,-0.00020030045067598312,10.5
-1,17900,TOMATOES,4995,9,4994,17,,,5009,9,5010,17,,,5002.0,0.0,10.5,0.002103576079334868,-7.5
-2,18000,TOMATOES,4990,3,4985,5,4984.0,24.0,4999,5,5000,24,,,4994.5,0.0,-7.5,-0.0014994002399040252,7.0
-1,18000,TOMATOES,4995,7,4994,15,,,5008,7,5010,15,,,5001.5,0.0,7.0,0.0014015416958654825,-8.5
-2,18100,TOMATOES,4986,5,4985,21,,,5000,5,5001,21,,,4993.0,0.0,-8.5,-0.0016994901529541195,9.0
-1,18100,TOMATOES,4995,10,4994,22,,,5009,10,5010,22,,,5002.0,0.0,9.0,0.0018025235329461875,-0.5
-1,18200,TOMATOES,4995,10,4993,20,,,5008,10,5009,20,,,5001.5,0.0,-0.5,-9.996001599354987e-05,-8.5
-2,18200,TOMATOES,4986,10,4985,24,,,5000,10,5001,24,,,4993.0,0.0,-8.5,-0.0016994901529541195,0.0
-2,18300,TOMATOES,4986,10,4985,18,,,5000,10,5001,18,,,4993.0,0.0,0.0,0.0,8.0
-1,18300,TOMATOES,4994,5,4993,24,,,5008,5,5009,24,,,5001.0,0.0,8.0,0.0016022431403965864,-7.5
-2,18400,TOMATOES,4987,10,4986,24,,,5000,10,5001,24,,,4993.5,0.0,-7.5,-0.0014997000599880073,7.5
-1,18400,TOMATOES,4994,5,4993,25,,,5008,5,5009,25,,,5001.0,0.0,7.5,0.0015019525382997667,-3.5
-1,18500,TOMATOES,4994,6,4992,25,,,5001,2,5007,6,5008.0,25.0,4997.5,0.0,-3.5,-0.0006998600279943812,-3.5
-2,18500,TOMATOES,4987,6,4986,22,,,5001,6,5002,22,,,4994.0,0.0,-3.5,-0.0007003501750875163,6.0
-1,18600,TOMATOES,4993,6,4992,23,,,5007,6,5008,23,,,5000.0,0.0,6.0,0.0012014417300760805,-6.0
-2,18600,TOMATOES,4987,8,4986,17,,,5001,8,5002,17,,,4994.0,0.0,-6.0,-0.0011999999999999789,6.0
-1,18700,TOMATOES,4993,7,4992,22,,,5007,7,5008,22,,,5000.0,0.0,6.0,0.0012014417300760805,-3.0
-2,18700,TOMATOES,4993,3,4987,9,4986.0,20.0,5001,9,5002,20,,,4997.0,0.0,-3.0,-0.0006000000000000449,2.0
-1,18800,TOMATOES,4992,9,4991,21,,,5006,9,5007,21,,,4999.0,0.0,2.0,0.0004002401440863501,-4.5
-2,18800,TOMATOES,4988,5,4987,25,,,5001,5,5003,25,,,4994.5,0.0,-4.5,-0.0009001800360072254,4.0
-1,18900,TOMATOES,4992,10,4991,23,,,5005,10,5007,23,,,4998.5,0.0,4.0,0.0008008809690660534,-4.0
-2,18900,TOMATOES,4988,9,4987,18,,,5001,9,5003,18,,,4994.5,0.0,-4.0,-0.0008002400720216185,4.0
-1,19000,TOMATOES,4992,10,4990,22,,,5005,10,5006,22,,,4998.5,0.0,4.0,0.0008008809690660534,-4.0
-2,19000,TOMATOES,4988,8,4987,23,,,5001,8,5003,23,,,4994.5,0.0,-4.0,-0.0008002400720216185,3.5
-1,19100,TOMATOES,4991,9,4990,20,,,5005,9,5006,20,,,4998.0,0.0,3.5,0.0007007708479327412,-3.5
-2,19100,TOMATOES,4988,9,4986,23,,,5001,9,5002,23,,,4994.5,0.0,-3.5,-0.0007002801120448154,3.5
-1,19200,TOMATOES,4991,9,4990,24,,,5005,9,5006,24,,,4998.0,0.0,3.5,0.0007007708479327412,-4.0
-2,19200,TOMATOES,4987,10,4986,16,,,5001,10,5002,16,,,4994.0,0.0,-4.0,-0.0008003201280512018,-1.0
-2,19300,TOMATOES,4986,10,4985,18,,,5000,10,5001,18,,,4993.0,0.0,-1.0,-0.0002002402883459764,6.0
-1,19300,TOMATOES,4992,10,4991,18,,,5006,10,5007,18,,,4999.0,0.0,6.0,0.0012016823552973843,0.5
-1,19400,TOMATOES,4993,5,4991,18,,,5006,5,5007,18,,,4999.5,0.0,0.5,0.00010002000400088917,-6.0
-2,19400,TOMATOES,4987,6,4985,18,,,5000,6,5001,18,,,4993.5,0.0,-6.0,-0.0012001200120012046,6.0
-1,19500,TOMATOES,4993,5,4991,17,,,5006,5,5007,17,,,4999.5,0.0,6.0,0.0012015620306398134,-7.0
-2,19500,TOMATOES,4986,6,4985,17,,,4999,6,5001,17,,,4992.5,0.0,-7.0,-0.0014001400140013498,6.5
-1,19600,TOMATOES,4992,5,4991,18,,,5006,5,5007,18,,,4999.0,0.0,6.5,0.0013019529293940568,-6.0
-2,19600,TOMATOES,4986,6,4985,17,,,5000,6,5001,17,,,4993.0,0.0,-6.0,-0.0012002400480095599,6.5
-1,19700,TOMATOES,4993,10,4991,18,,,5006,10,5007,18,,,4999.5,0.0,6.5,0.0013018225515721848,-6.5
-2,19700,TOMATOES,4986,9,4985,22,,,5000,9,5001,22,,,4993.0,0.0,-6.5,-0.0013001300130013327,6.5
-1,19800,TOMATOES,4993,7,4992,24,,,5006,7,5008,24,,,4999.5,0.0,6.5,0.0013018225515721848,-6.5
-2,19800,TOMATOES,4986,6,4985,24,,,5000,6,5001,24,,,4993.0,0.0,-6.5,-0.0013001300130013327,6.0
-1,19900,TOMATOES,4992,5,4991,18,,,5006,5,5007,18,,,4999.0,0.0,6.0,0.0012016823552973843,-5.5
-2,19900,TOMATOES,4987,5,4986,25,,,5000,5,5002,25,,,4993.5,0.0,-5.5,-0.0011002200440087817,0.5
-2,20000,TOMATOES,4987,7,4986,20,,,5001,7,5002,20,,,4994.0,0.0,0.5,0.00010013016922005846,5.0
-1,20000,TOMATOES,4992,6,4991,15,,,5006,6,5007,15,,,4999.0,0.0,5.0,0.001001201441729993,-5.0
-2,20100,TOMATOES,4987,8,4986,15,,,5001,8,5002,15,,,4994.0,0.0,-5.0,-0.0010002000400080036,4.5
-1,20100,TOMATOES,4992,7,4991,16,,,5005,7,5007,16,,,4998.5,0.0,4.5,0.0009010812975571714,-4.0
-2,20200,TOMATOES,4988,5,4986,17,,,5001,5,5002,17,,,4994.5,0.0,-4.0,-0.0008002400720216185,5.0
-1,20200,TOMATOES,4993,5,4991,23,,,5006,5,5007,23,,,4999.5,0.0,5.0,0.0010011012113324558,-5.5
-2,20300,TOMATOES,4987,8,4986,20,,,5001,8,5002,20,,,4994.0,0.0,-5.5,-0.0011001100110010764,5.5
-1,20300,TOMATOES,4993,7,4991,20,,,5006,7,5007,20,,,4999.5,0.0,5.5,0.0011013215859030367,-4.5
-2,20400,TOMATOES,4988,8,4987,15,,,5002,8,5003,15,,,4995.0,0.0,-4.5,-0.0009000900090009312,0.5
-1,20400,TOMATOES,4992,6,4991,25,,,4999,4,5006,6,5007.0,25.0,4995.5,0.0,0.5,0.00010010010010019776,-0.5
-2,20500,TOMATOES,4988,6,4987,18,,,5002,6,5003,18,,,4995.0,0.0,-0.5,-0.00010009008107292328,5.5
-1,20500,TOMATOES,4996,4,4991,7,4990.0,20.0,5005,7,5006,20,,,5000.5,0.0,5.5,0.0011011011011010652,-6.0
-2,20600,TOMATOES,4988,6,4986,24,,,5001,6,5002,24,,,4994.5,0.0,-6.0,-0.0011998800119987774,4.0
-1,20600,TOMATOES,4992,5,4990,25,,,5005,5,5006,25,,,4998.5,0.0,4.0,0.0008008809690660534,-4.5
-2,20700,TOMATOES,4987,7,4986,19,,,5001,7,5002,19,,,4994.0,0.0,-4.5,-0.0009002700810243347,7.0
-1,20700,TOMATOES,4997,6,4992,6,4991.0,20.0,5005,6,5007,20,,,5001.0,0.0,7.0,0.0014016820184221679,-7.0
-2,20800,TOMATOES,4987,10,4986,23,,,5001,10,5002,23,,,4994.0,0.0,-7.0,-0.0013997200559887624,5.0
-1,20800,TOMATOES,4992,7,4991,23,,,5006,7,5007,23,,,4999.0,0.0,5.0,0.001001201441729993,-5.5
-2,20900,TOMATOES,4987,10,4986,16,,,5000,10,5002,16,,,4993.5,0.0,-5.5,-0.0011002200440087817,6.0
-1,20900,TOMATOES,4993,5,4991,19,,,5006,5,5007,19,,,4999.5,0.0,6.0,0.0012015620306398134,-6.0
-2,21000,TOMATOES,4987,10,4986,24,,,5000,10,5002,24,,,4993.5,0.0,-6.0,-0.0012001200120012046,6.5
